age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
51;2;0;1;0;1;0;0;0;4;40;4;999;0;0;-1.8;92.893;-46.2;1.291;5099.1;0
30;2;1;1;0;1;0;0;3;0;219;3;6;1;2;-1.1;94.199;-37.5;0.883;4963.6;1
24;5;1;3;0;2;1;0;0;1;311;2;999;0;0;-1.8;92.893;-46.2;1.27;5099.1;1
47;2;2;1;0;1;0;0;5;4;204;6;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
36;0;0;0;0;1;0;1;4;3;414;1;999;0;0;1.4;93.918;-42.7;4.966;5228.1;0
37;2;0;1;0;0;0;1;0;1;191;1;999;0;0;1.1;93.994;-36.4;4.859;5191;0
31;0;0;0;0;0;0;0;0;2;475;1;999;1;1;-1.8;92.893;-46.2;1.299;5099.1;1
34;3;0;2;1;0;0;0;5;2;343;2;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
69;8;0;5;0;1;0;0;3;2;258;3;6;1;2;-1.1;94.199;-37.5;0.879;4963.6;0
42;2;0;2;0;1;0;0;2;2;226;2;999;0;0;-0.1;93.2;-42;4.191;5195.8;0
34;0;0;4;1;1;0;0;4;1;727;3;999;0;0;1.4;93.918;-42.7;4.962;5228.1;1
48;0;0;0;0;0;0;0;0;0;36;1;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;0
41;0;0;4;0;0;2;1;0;4;207;4;999;0;0;-1.8;92.893;-46.2;1.291;5099.1;0
59;0;0;5;1;1;0;0;5;1;413;4;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
50;2;0;1;0;0;0;1;2;0;182;2;999;0;0;-0.1;93.2;-42;4.021;5195.8;0
36;2;0;1;0;0;2;0;0;2;142;1;999;0;0;-1.8;92.893;-46.2;1.299;5099.1;0
38;0;0;0;0;0;0;1;0;0;100;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
44;0;0;0;1;1;0;1;0;2;109;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
35;1;1;1;0;1;0;1;0;1;65;2;999;0;0;-1.8;92.893;-46.2;1.281;5099.1;0
30;2;2;2;0;0;0;0;5;0;77;9;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
32;2;0;1;0;0;0;0;4;3;434;2;999;0;0;1.4;93.918;-42.7;4.968;5228.1;0
53;6;1;3;1;1;0;0;4;1;76;5;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
36;2;1;2;0;0;0;0;6;2;231;2;999;4;1;-1.8;93.369;-34.8;0.635;5008.7;0
61;2;0;2;0;0;2;0;8;3;266;5;999;0;0;-1.8;93.075;-47.1;1.406;5099.1;1
51;4;0;2;0;0;2;0;2;3;310;3;999;0;0;-0.1;93.2;-42;4.076;5195.8;0
69;8;2;2;0;0;0;0;8;4;207;2;999;0;0;-1.8;93.075;-47.1;1.423;5099.1;1
30;5;1;2;0;0;0;0;0;4;150;1;999;0;0;-1.8;92.893;-46.2;1.344;5099.1;0
33;2;0;2;0;2;1;0;5;0;227;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
53;1;2;0;0;1;0;0;4;0;127;3;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
49;0;0;3;0;1;0;0;0;4;118;1;999;0;0;-1.8;92.893;-46.2;1.344;5099.1;0
35;5;0;3;0;0;0;0;0;4;206;1;999;1;1;-1.8;92.893;-46.2;1.344;5099.1;0
40;1;0;1;1;0;0;1;0;2;177;4;999;0;0;1.1;93.994;-36.4;4.857;5191;0
42;1;0;0;0;0;0;0;0;1;201;1;999;1;1;-1.8;92.893;-46.2;1.281;5099.1;0
41;4;2;2;0;1;0;0;2;4;349;1;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
31;0;0;4;0;1;0;0;4;1;421;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
40;6;0;2;0;1;0;0;2;0;608;3;999;0;0;-0.1;93.2;-42;4.021;5195.8;0
53;6;0;2;0;0;0;0;0;1;92;2;999;1;1;-1.8;92.893;-46.2;1.281;5099.1;0
53;3;2;2;0;0;0;0;4;1;97;5;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
48;3;0;2;0;0;0;0;8;3;126;3;999;0;0;-1.8;93.075;-47.1;1.365;5099.1;0
32;0;1;0;1;1;0;0;4;0;316;1;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
27;0;0;0;1;0;2;0;4;2;119;3;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
51;9;0;5;1;0;0;0;4;0;135;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
39;10;0;2;0;1;0;1;1;0;212;1;999;0;0;1.4;94.465;-41.8;4.967;5228.1;0
28;7;1;0;0;0;0;0;6;4;320;1;999;0;0;-1.8;92.843;-50;1.799;5099.1;1
31;0;0;5;0;0;0;1;0;1;650;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
58;2;0;2;0;1;0;0;3;3;272;4;6;1;2;-1.1;94.199;-37.5;0.878;4963.6;1
54;9;2;5;0;1;0;1;0;1;485;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
45;2;2;2;0;0;0;0;5;2;390;5;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
36;0;0;0;0;0;0;0;0;3;82;1;999;0;0;-1.8;92.893;-46.2;1.327;5099.1;0
55;2;0;2;0;1;0;1;0;2;201;14;999;0;0;1.1;93.994;-36.4;4.858;5191;0
51;0;0;0;0;0;0;0;2;1;359;2;999;1;1;-0.1;93.2;-42;4.12;5195.8;0
27;0;1;1;0;0;0;0;4;1;55;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
41;0;2;4;0;1;0;0;4;0;159;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
40;4;0;2;0;1;0;0;5;0;144;2;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
28;5;1;3;0;1;0;0;0;1;116;1;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
57;0;0;5;0;1;0;0;0;4;674;2;999;1;1;-1.8;92.893;-46.2;1.344;5099.1;0
37;2;0;2;0;1;0;1;4;2;1009;5;999;0;0;1.4;93.918;-42.7;4.962;5228.1;1
58;9;0;5;0;1;0;0;5;1;84;3;999;0;0;1.4;93.444;-36.1;4.967;5228.1;0
34;5;0;3;0;1;0;0;5;2;126;2;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
28;5;1;2;0;0;0;1;0;3;129;1;999;0;0;1.1;93.994;-36.4;4.86;5191;0
57;4;0;2;0;1;0;0;4;3;313;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
37;1;2;1;1;0;2;0;8;2;92;1;999;1;1;-1.8;93.075;-47.1;1.405;5099.1;0
37;5;0;3;1;0;0;1;0;0;200;3;999;0;0;1.1;93.994;-36.4;4.855;5191;0
35;2;0;1;0;1;0;1;0;0;91;2;999;0;0;1.1;93.994;-36.4;4.855;5191;0
42;1;0;1;1;1;2;1;1;4;214;3;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
30;7;1;1;0;1;0;0;6;0;268;5;10;2;1;-1.8;92.843;-50;1.64;5099.1;1
25;5;1;3;0;0;0;0;2;0;712;2;19;1;2;-1.1;94.767;-50.8;1.04;4963.6;1
36;2;0;2;0;1;2;1;0;3;184;2;999;0;0;1.1;93.994;-36.4;4.86;5191;0
49;0;0;0;1;1;0;1;0;0;283;3;999;0;0;1.1;93.994;-36.4;4.859;5191;0
52;2;0;1;0;1;0;0;2;0;165;1;999;1;1;-0.1;93.2;-42;4.021;5195.8;0
31;4;2;2;0;2;1;0;4;3;262;1;999;0;0;1.4;93.918;-42.7;4.958;5228.1;0
26;10;1;2;0;0;0;0;5;3;203;1;3;3;2;-1.7;94.027;-38.3;0.904;4991.6;1
56;2;0;1;0;1;0;1;0;4;242;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
37;3;0;2;0;0;0;1;2;0;45;2;999;0;0;-0.1;93.2;-42;4.021;5195.8;0
32;2;1;2;0;1;0;0;5;4;80;3;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
36;0;0;0;0;0;0;0;0;1;181;1;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
36;2;0;1;0;0;0;0;5;0;171;11;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
26;0;0;0;0;1;0;1;1;2;230;3;999;0;0;1.4;94.465;-41.8;4.865;5228.1;1
48;0;0;0;0;1;0;0;0;3;214;1;999;1;1;-1.8;92.893;-46.2;1.266;5099.1;0
57;0;0;5;1;0;0;1;0;3;144;1;999;0;0;1.1;93.994;-36.4;4.86;5191;0
45;0;0;0;0;0;0;0;6;4;829;1;999;0;0;-1.8;92.843;-50;1.51;5099.1;0
46;5;0;2;0;0;0;1;0;0;170;4;999;0;0;1.1;93.994;-36.4;4.864;5191;0
38;0;0;4;0;0;0;1;1;1;362;1;999;0;0;1.4;94.465;-41.8;4.959;5228.1;0
24;4;1;2;0;0;0;1;1;1;40;1;999;0;0;1.4;94.465;-41.8;4.959;5228.1;0
38;5;1;3;0;0;0;0;4;4;249;2;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
60;8;0;2;1;0;0;1;0;4;245;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
44;1;2;4;0;0;0;0;5;1;153;3;0;1;2;-1.7;94.027;-38.3;0.9;4991.6;1
32;0;0;0;1;1;0;1;4;4;89;5;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
38;0;0;1;0;1;0;0;4;0;102;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
45;2;0;1;0;1;0;1;0;1;215;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
44;0;1;5;0;0;0;1;1;4;159;1;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
44;0;0;4;0;0;0;0;0;3;102;1;999;0;0;-1.8;92.893;-46.2;1.327;5099.1;0
31;2;1;2;0;1;0;1;0;0;239;2;999;0;0;1.1;93.994;-36.4;4.859;5191;0
32;0;0;4;0;1;0;1;1;2;147;2;999;0;0;1.4;94.465;-41.8;4.96;5228.1;0
45;2;0;2;0;1;0;1;0;0;134;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
40;5;0;1;0;0;0;0;0;4;394;1;999;0;0;-1.8;92.893;-46.2;1.344;5099.1;0
45;0;0;3;0;1;0;0;5;3;398;1;999;0;0;1.4;93.444;-36.1;4.968;5228.1;0
44;5;0;3;0;1;0;1;1;3;171;1;999;0;0;1.4;94.465;-41.8;4.958;5228.1;0
43;2;1;1;0;1;0;0;2;1;1011;1;999;1;1;-0.1;93.2;-42;4.12;5195.8;1
25;7;1;1;0;1;0;1;0;0;97;1;999;0;0;1.1;93.994;-36.4;4.855;5191;0
47;2;0;2;1;1;0;1;0;4;202;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
39;2;0;1;0;0;0;1;4;1;128;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
32;5;0;2;0;0;0;1;0;1;186;2;999;0;0;-1.8;92.893;-46.2;1.27;5099.1;0
41;5;0;0;0;1;0;1;0;2;180;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
58;8;0;5;0;0;0;0;4;4;216;2;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
42;1;0;3;0;0;0;1;0;0;149;1;999;0;0;1.1;93.994;-36.4;4.864;5191;0
50;11;0;5;1;0;0;0;4;2;511;3;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
42;6;0;2;0;0;2;1;0;0;123;1;999;0;0;1.1;93.994;-36.4;4.859;5191;0
53;0;0;5;1;0;0;1;5;4;1186;4;999;0;0;1.4;93.444;-36.1;4.968;5228.1;1
54;9;2;2;0;0;2;0;2;3;653;1;999;0;0;-0.1;93.2;-42;4.076;5195.8;1
31;2;0;1;0;1;2;0;5;2;155;2;4;1;2;-2.9;92.201;-31.4;0.884;5076.2;1
50;9;0;0;1;0;2;1;0;1;125;1;999;0;0;1.1;93.994;-36.4;4.859;5191;0
48;4;2;1;0;0;0;0;2;2;82;1;999;0;0;-0.1;93.2;-42;4.191;5195.8;0
30;5;1;2;0;1;2;0;5;2;132;1;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
43;5;0;3;0;1;0;1;1;3;119;2;999;0;0;1.4;94.465;-41.8;4.866;5228.1;0
36;0;0;0;0;1;2;0;2;2;131;1;999;0;0;-0.1;93.2;-42;4.191;5195.8;0
37;1;0;1;0;1;2;0;4;2;264;5;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
55;2;0;2;0;0;0;1;6;3;220;7;999;0;0;-1.8;93.369;-34.8;0.654;5008.7;0
47;6;0;0;0;1;0;1;2;2;53;1;999;0;0;-0.1;93.2;-42;4.191;5195.8;0
54;5;0;3;1;0;0;0;8;2;130;2;999;0;0;-1.8;93.075;-47.1;1.405;5099.1;0
26;6;1;2;0;1;0;0;3;0;351;2;999;0;0;-3.4;92.379;-29.8;0.803;5017.5;0
27;2;1;3;0;0;0;0;4;4;483;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
32;2;1;2;0;0;0;0;5;2;340;3;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
43;9;0;5;0;0;0;0;4;1;402;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
26;6;1;2;0;1;0;0;6;3;139;1;999;0;0;-1.8;92.843;-50;1.65;5099.1;1
32;1;0;1;0;0;2;1;0;1;383;2;999;0;0;1.1;93.994;-36.4;4.858;5191;0
32;0;0;4;0;0;0;1;0;0;165;3;999;0;0;1.1;93.994;-36.4;4.857;5191;0
28;0;0;0;1;1;2;1;1;0;17;5;999;0;0;1.4;94.465;-41.8;4.959;5228.1;0
33;4;1;2;0;2;1;1;1;3;169;3;999;0;0;1.4;94.465;-41.8;4.866;5228.1;0
33;5;1;3;0;0;0;0;0;1;519;2;999;2;1;-1.8;92.893;-46.2;1.334;5099.1;1
42;5;0;3;0;0;0;0;5;1;246;1;999;0;0;-2.9;92.201;-31.4;0.879;5076.2;0
53;1;0;0;1;0;0;0;5;2;136;2;999;0;0;1.4;93.444;-36.1;4.97;5228.1;0
70;8;0;5;1;0;0;0;5;3;320;1;999;0;0;-2.9;92.201;-31.4;0.883;5076.2;0
47;6;0;2;0;0;0;0;5;3;20;1;999;0;0;1.4;93.444;-36.1;4.968;5228.1;0
43;0;0;1;0;0;0;0;2;2;107;2;999;0;0;-0.1;93.2;-42;4.191;5195.8;0
51;0;0;5;1;0;0;1;4;1;139;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
34;9;0;2;0;0;0;0;0;4;58;1;999;0;0;-1.8;92.893;-46.2;1.266;5099.1;0
57;8;3;5;0;0;0;1;0;3;171;10;999;0;0;1.1;93.994;-36.4;4.86;5191;0
30;2;1;3;0;2;1;0;1;3;246;1;7;1;2;-2.9;92.963;-40.8;1.26;5076.2;1
41;5;1;2;0;0;2;0;4;1;184;1;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
36;0;0;6;1;0;2;1;0;1;161;3;999;0;0;1.1;93.994;-36.4;4.856;5191;0
37;2;0;2;1;0;0;0;5;2;86;1;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
28;7;1;2;1;0;0;1;0;2;208;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
31;6;1;2;0;0;0;0;2;1;424;2;999;0;0;-0.1;93.2;-42;4.12;5195.8;1
58;8;0;5;1;1;0;0;4;4;307;1;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
54;2;0;1;1;0;0;1;1;2;490;12;999;0;0;1.4;94.465;-41.8;4.865;5228.1;0
48;10;0;3;0;1;0;1;0;1;360;1;6;1;2;-1.8;93.876;-40;0.682;5008.7;1
50;0;1;0;1;0;2;1;0;3;184;1;999;0;0;1.1;93.994;-36.4;4.855;5191;0
38;5;1;2;0;0;0;1;0;4;446;12;999;0;0;1.1;93.994;-36.4;4.856;5191;0
25;7;1;6;0;1;0;0;1;2;301;3;999;0;0;-2.9;92.963;-40.8;1.281;5076.2;1
37;2;0;1;0;1;0;0;0;0;123;5;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;0
31;5;1;2;0;1;2;0;5;4;60;6;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
28;2;1;2;0;1;0;0;1;2;114;1;999;0;0;-2.9;92.963;-40.8;1.26;5076.2;0
46;5;0;3;0;0;0;0;2;2;78;1;999;0;0;-0.1;93.2;-42;4.191;5195.8;0
31;0;0;4;0;0;2;1;1;4;105;1;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
31;6;0;1;0;0;2;1;1;4;343;2;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
30;2;1;2;0;0;0;0;4;3;39;2;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
35;2;1;2;0;0;0;0;2;3;633;2;999;0;0;-0.1;93.2;-42;4.076;5195.8;0
30;5;0;2;0;0;0;1;0;4;683;2;999;0;0;1.1;93.994;-36.4;4.856;5191;1
36;0;0;0;0;2;1;1;1;4;30;3;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
34;2;0;2;1;1;0;1;0;3;134;1;999;0;0;1.1;93.994;-36.4;4.855;5191;0
32;5;0;3;0;1;2;0;4;1;183;1;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
43;6;0;2;0;1;0;0;2;1;382;2;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
57;0;0;5;0;1;0;1;1;0;19;4;999;0;0;1.4;94.465;-41.8;4.959;5228.1;0
41;10;2;3;0;2;1;0;5;4;271;3;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
34;0;0;5;1;1;2;1;1;4;276;2;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
32;5;0;3;0;1;0;0;8;2;688;2;999;0;0;-1.8;93.749;-34.6;0.645;5008.7;1
33;2;1;3;0;0;0;0;0;2;1340;1;999;0;0;-1.8;92.893;-46.2;1.244;5099.1;1
46;6;1;2;0;0;0;0;4;2;93;1;999;0;0;1.4;93.918;-42.7;4.96;5228.1;0
80;8;0;5;0;1;0;0;6;0;213;3;6;4;2;-1.8;93.369;-34.8;0.649;5008.7;1
45;0;0;5;1;0;0;1;0;4;243;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
41;0;0;4;0;0;2;1;2;4;137;1;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
49;2;0;1;1;0;0;0;5;3;82;1;999;0;0;1.4;93.444;-36.1;4.968;5228.1;0
50;6;0;1;1;1;2;1;0;0;223;3;999;0;0;1.1;93.994;-36.4;4.859;5191;0
34;3;0;5;0;0;0;1;0;0;233;1;999;0;0;1.1;93.994;-36.4;4.864;5191;0
47;6;0;2;0;0;0;0;5;2;145;3;3;2;2;-1.7;94.027;-38.3;0.904;4991.6;0
47;1;0;1;0;1;0;0;5;0;130;1;999;0;0;1.4;93.444;-36.1;4.966;5228.1;0
55;0;0;4;1;1;0;0;4;4;232;4;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
46;0;0;4;1;0;0;1;0;1;196;2;999;0;0;1.1;93.994;-36.4;4.856;5191;0
24;7;1;1;0;0;0;0;8;3;88;1;999;0;0;-1.8;93.075;-47.1;1.365;5099.1;0
32;0;1;5;0;0;0;0;4;4;145;12;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
31;0;0;1;0;1;0;0;4;1;248;2;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
31;0;0;0;0;0;2;1;0;1;248;1;999;0;0;1.1;93.994;-36.4;4.859;5191;0
29;3;0;1;0;0;0;0;4;0;668;2;999;0;0;1.4;93.918;-42.7;4.959;5228.1;0
48;0;0;5;0;1;0;0;0;2;420;7;999;1;1;-1.8;92.893;-46.2;1.244;5099.1;0
33;2;0;1;0;0;0;0;2;4;125;2;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
43;5;0;2;0;1;0;0;2;0;24;9;999;0;0;-0.1;93.2;-42;4.021;5195.8;0
29;1;1;1;0;1;0;1;0;2;207;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
47;0;0;5;0;0;0;0;4;2;82;4;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
47;6;0;2;0;0;0;0;5;4;133;8;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
33;2;0;0;0;1;0;1;0;2;511;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
56;3;0;2;0;0;0;0;8;3;472;1;999;0;0;-1.8;93.075;-47.1;1.365;5099.1;0
33;5;0;2;1;0;0;0;5;4;153;1;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
30;0;1;5;1;0;2;1;0;3;331;4;999;0;0;1.1;93.994;-36.4;4.86;5191;0
36;6;0;2;0;1;0;1;1;3;22;1;999;0;0;1.4;94.465;-41.8;4.866;5228.1;0
50;0;0;0;1;0;0;0;5;2;36;1;999;0;0;1.4;93.444;-36.1;4.97;5228.1;0
45;5;0;1;0;0;0;0;4;4;88;5;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
38;2;1;1;0;0;0;0;8;3;882;1;6;1;2;-1.8;93.749;-34.6;0.659;5008.7;1
31;10;1;1;0;1;0;0;0;3;339;2;999;0;0;-1.8;93.876;-40;0.692;5008.7;0
30;5;0;3;0;0;2;0;4;0;292;2;999;0;0;1.4;93.918;-42.7;4.957;5228.1;0
39;1;0;1;0;0;0;0;4;3;543;29;999;0;0;1.4;93.918;-42.7;4.968;5228.1;0
37;0;0;0;0;1;0;1;1;1;203;2;999;0;0;1.4;94.465;-41.8;4.959;5228.1;0
45;6;0;6;0;0;0;0;8;4;379;3;7;1;2;-1.8;93.749;-34.6;0.642;5008.7;1
36;0;1;0;1;1;0;1;0;4;201;2;999;0;0;1.1;93.994;-36.4;4.857;5191;0
22;0;0;3;0;0;0;0;4;0;161;4;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
33;3;0;2;0;0;0;1;0;2;130;3;999;0;0;1.1;93.994;-36.4;4.857;5191;0
37;5;1;1;0;0;0;1;8;3;201;1;999;0;0;-1.8;93.075;-47.1;1.406;5099.1;0
38;6;0;2;0;0;2;0;4;3;68;2;999;0;0;1.4;93.918;-42.7;4.958;5228.1;0
53;2;0;1;0;0;0;1;0;4;520;1;999;0;0;1.1;93.994;-36.4;4.856;5191;0
31;5;0;2;0;0;0;0;5;3;515;1;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
44;6;0;2;0;1;0;0;5;4;175;2;999;2;1;-2.9;92.201;-31.4;0.883;5076.2;1
31;1;0;1;0;1;0;1;0;1;636;6;999;0;0;1.1;93.994;-36.4;4.859;5191;0
43;2;0;2;1;0;0;0;5;4;1332;1;999;0;0;1.4;93.444;-36.1;4.968;5228.1;1
30;0;1;0;1;1;0;1;1;0;10;8;999;0;0;1.4;94.465;-41.8;4.959;5228.1;0
47;9;1;5;0;1;0;1;1;4;241;1;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
28;0;0;5;0;0;0;0;4;3;1820;4;999;0;0;1.4;93.918;-42.7;4.962;5228.1;0
33;10;0;1;0;0;0;0;0;2;74;1;999;1;1;-1.8;92.893;-46.2;1.264;5099.1;0
42;2;0;2;0;0;0;0;5;4;1311;2;999;0;0;1.4;93.444;-36.1;4.968;5228.1;1
45;1;0;1;1;1;0;1;1;4;559;7;999;0;0;1.4;94.465;-41.8;4.864;5228.1;0
32;1;0;1;0;1;0;0;0;2;161;2;999;0;0;-1.8;92.893;-46.2;1.299;5099.1;0
41;6;0;1;0;1;2;1;0;4;129;2;999;0;0;1.1;93.994;-36.4;4.856;5191;0
50;0;0;0;0;0;0;0;8;3;1365;2;999;1;1;-1.8;93.075;-47.1;1.41;5099.1;1
42;0;0;5;1;1;0;1;0;1;332;2;999;0;0;1.1;93.994;-36.4;4.856;5191;0
45;0;1;5;1;0;2;0;4;4;21;3;999;0;0;1.4;93.918;-42.7;4.961;5228.1;0
52;3;0;0;0;0;2;1;0;0;390;2;999;0;0;1.1;93.994;-36.4;4.864;5191;0
49;0;0;4;0;0;0;1;0;0;1980;2;999;0;0;1.1;93.994;-36.4;4.864;5191;1
39;6;0;6;0;1;0;0;2;3;352;1;999;0;0;-0.1;93.2;-42;4.076;5195.8;0
20;0;1;1;0;0;0;0;0;1;410;1;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
36;3;0;2;0;1;2;1;0;0;180;1;999;0;0;1.1;93.994;-36.4;4.855;5191;0
44;1;2;1;0;0;2;0;8;4;895;1;999;0;0;-1.8;93.075;-47.1;1.453;5099.1;1
34;5;2;3;0;0;0;0;0;0;1190;2;999;0;0;-1.8;92.893;-46.2;1.25;5099.1;1
67;4;0;2;0;0;0;0;2;4;68;4;999;1;1;-3.4;92.649;-30.1;0.72;5017.5;0
42;2;0;2;0;0;0;0;5;1;71;1;999;0;0;1.4;93.444;-36.1;4.965;5228.1;0
41;4;1;2;0;0;0;1;0;1;318;2;999;0;0;1.1;93.994;-36.4;4.859;5191;0
37;5;1;2;0;0;0;0;0;4;322;1;999;1;1;-1.8;92.893;-46.2;1.291;5099.1;0
35;11;1;5;1;1;0;1;0;0;121;4;999;0;0;1.1;93.994;-36.4;4.855;5191;0
34;3;0;2;0;0;0;0;2;3;69;1;999;1;1;-0.1;93.2;-42;4.076;5195.8;0
48;6;0;2;0;1;0;0;5;4;115;2;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
46;2;1;1;0;1;0;0;4;1;251;3;999;0;0;1.4;93.918;-42.7;4.963;5228.1;0
57;2;2;1;0;1;0;1;0;0;162;1;999;0;0;1.1;93.994;-36.4;4.857;5191;0
54;9;0;5;0;0;0;0;5;4;133;2;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
34;2;0;0;0;0;0;1;1;2;252;3;999;0;0;1.4;94.465;-41.8;4.961;5228.1;0
29;5;1;1;0;1;0;0;2;4;155;2;999;0;0;-0.1;93.2;-42;4.153;5195.8;0
38;0;0;0;0;0;0;0;8;3;218;1;999;0;0;-1.8;93.075;-47.1;1.41;5099.1;0
27;7;1;1;0;0;0;0;0;3;101;1;999;1;1;-1.8;92.893;-46.2;1.327;5099.1;0
42;0;0;4;1;0;0;0;0;1;458;3;999;0;0;-1.8;92.893;-46.2;1.334;5099.1;0
35;5;2;3;0;0;0;1;1;3;312;2;999;0;0;1.4;94.465;-41.8;4.958;5228.1;0
40;3;0;3;1;0;0;0;8;3;176;1;999;1;1;-1.8;93.075;-47.1;1.41;5099.1;0
44;2;1;2;0;0;0;1;0;2;158;7;999;0;0;1.1;93.994;-36.4;4.857;5191;0
33;2;1;2;0;1;0;0;5;1;316;4;999;0;0;1.4;93.444;-36.1;4.964;5228.1;0
54;0;0;0;0;0;2;0;2;1;101;1;999;0;0;-3.4;92.649;-30.1;0.719;5017.5;0
32;5;0;1;0;0;0;0;5;4;160;3;999;0;0;1.4;93.444;-36.1;4.963;5228.1;0
47;2;1;2;0;0;0;0;5;3;156;4;999;0;0;1.4;93.444;-36.1;4.968;5228.1;0
40;2;1;1;0;0;0;1;0;1;222;2;999;0;0;1.1;93.994;-36.4;4.859;5191;0
30;2;0;2;0;0;2;0;0;2;742;4;999;0;0;-1.8;92.893;-46.2;1.354;5099.1;1
28;5;1;3;0;0;0;0;4;4;167;2;6;1;2;-1.7;94.215;-40.3;0.893;4991.6;0
40;3;0;5;0;0;2;0;2;1;322;3;999;0;0;-0.1;93.2;-42;4.12;5195.8;0
39;0;0;5;0;0;0;0;8;0;156;2;999;0;0;-1.8;93.075;-47.1;1.405;5099.1;0
